Item ID,Link,Timestamp
32524906,https://us.shein.com/SHEIN-Clasi-Women-Fashionable-Summer-Elegant-Puff-Sleeve-Solid-Color-Shirt-p-32524906.html,2024-06-30 17:07:39.328324
29689598,https://us.shein.com/SHEIN-EZwear-Ladies-Solid-Color-Square-Neck-Short-Sleeve-T-Shirt-p-29689598.html,2024-06-30 17:07:39.332040
2951506,https://us.shein.com/SHEIN-EZwear-Ribbed-Solid-Tank-Top-p-2951506.html,2024-06-30 17:07:39.335536
12739462,https://us.shein.com/SHEIN-Priv-Mock-Neck-Button-Detail-Tank-Top-p-12739462.html,2024-06-30 17:07:39.338899
34479902,https://us.shein.com/EMERY-ROSE-Women-s-Summer-Contrast-Color-V-Neck-Short-Sleeve-Casual-T-Shirt-p-34479902.html,2024-06-30 17:07:39.342396
20598159,https://us.shein.com/SHEIN-LUNE-Swiss-Dot-Contrast-Lace-Batwing-Sleeve-Blouse-p-20598159.html,2024-06-30 17:07:39.345947
28759156,https://us.shein.com/SHEIN-LUNE-Women-s-Solid-Color-Round-Neck-Short-Sleeve-Casual-T-Shirt-p-28759156.html,2024-06-30 17:07:39.349538
16374905,https://us.shein.com/SHEIN-VCAY-Swiss-Dot-Contrast-Lace-Batwing-Sleeve-Blouse-p-16374905.html,2024-06-30 17:07:39.352942
21750041,https://us.shein.com/SHEIN-LUNE-Puff-Sleeve-Round-Neck-Tee-p-21750041.html,2024-06-30 17:07:39.356387
21753180,https://us.shein.com/SHEIN-LUNE-Swiss-Dot-Batwing-Sleeve-Blouse-p-21753180.html,2024-06-30 17:07:39.359796
12580387,https://us.shein.com/SHEIN-Clasi-Solid-Ruffle-Trim-Petal-Sleeve-Blouse-p-12580387.html,2024-06-30 17:07:39.363352
31803024,https://us.shein.com/SHEIN-Clasi-Summer-Casual-Button-Up-Batwing-Sleeve-Shirt-p-31803024.html,2024-06-30 17:07:39.366946
32369119,https://us.shein.com/SHEIN-Clasi-Women-Sleeveless-Pleated-Casual-Spring-Summer-Tank-Top-p-32369119.html,2024-06-30 17:07:39.370401
