Item ID,Link,Timestamp
35359090,https://us.shein.com/Women-s-Summer-Letter-Five-Pointed-Star-Printed-Round-Neck-Short-Sleeve-Casual-T-Shirt-p-35359090.html,2024-07-18 05:07:52.532927
34361148,https://us.shein.com/SHEIN-EZwear-Women-s-Summer-Floral-Slogan-Printed-Round-Neck-Short-Sleeve-Casual-T-Shirt-p-34361148.html,2024-07-18 05:07:52.536270
26245727,https://us.shein.com/SHEIN-MOD-Women-s-Pleated-Front-Shirt-With-Back-Tie-Hem-Tank-Top-For-Summer-p-26245727.html,2024-07-18 05:07:52.539739
3100212,https://us.shein.com/SHEIN-LUNE-Solid-Drop-Shoulder-Tee-p-3100212.html,2024-07-18 05:07:52.543312
35841497,https://us.shein.com/SHEIN-WYWH-Women-s-Colorful-Fun-Fruit-Flower-Printed-Square-Neck-Cap-Sleeve-Loose-Fit-Shirt-With-Ruffle-Trim-And-Comfortable-Fabric-Perfect-For-Summer-Or-Back-To-School-Outfits-p-35841497.html,2024-07-18 05:07:52.546629
37373824,https://us.shein.com/MISSGUIDED-Summer-Floral-Printed-Round-Neck-Short-Sleeve-T-Shirt-p-37373824.html,2024-07-18 05:07:52.549923
18813640,https://us.shein.com/SHEIN-Priv-Solid-Twist-Backless-White-Top-Crop-Tee-p-18813640.html,2024-07-18 05:07:52.553146
31511073,https://us.shein.com/SHEIN-EZwear-Pleated-Lace-Panel-Slim-Fit-Camisole-Top-p-31511073.html,2024-07-18 05:07:52.556649
36744390,https://us.shein.com/Women-s-Summer-Solid-Color-Round-Neck-Pleated-Loose-Casual-Tank-Top-p-36744390.html,2024-07-18 05:07:52.560143
34652997,https://us.shein.com/SHEIN-EZwear-Women-s-Summer-Plant-Printed-Round-Neck-Short-Sleeve-Casual-T-Shirt-p-34652997.html,2024-07-18 05:07:52.563430
36568118,https://us.shein.com/SHEIN-Slayr-LGBT-Pride-Rainbow-Pattern-Casual-Simple-Square-Neck-Women-s-Tank-Top-Suitable-For-Summer-p-36568118.html,2024-07-18 05:07:52.566769
33846743,https://us.shein.com/SHEIN-Slayr-Women-Casual-Round-Neck-Short-Sleeve-T-Shirt-With-Letter-Print-For-Summer-p-33846743.html,2024-07-18 05:07:52.570123
27599380,https://us.shein.com/Women-s-Casual-Face-And-Checker-Board-Pattern-Printed-Short-Sleeve-T-Shirt-p-27599380.html,2024-07-18 05:07:52.573715
34964695,https://us.shein.com/SHEIN-EZwear-Women-s-Casual-Round-Neck-Drop-Shoulder-Sleeve-T-Shirt-With-Wave-Pattern-Text-And-Letter-Print-p-34964695.html,2024-07-18 05:07:52.577085
17872537,https://us.shein.com/SHEIN-LUNE-Solid-Asymmetrical-Neck-Puff-Sleeve-Satin-Blouse-p-17872537.html,2024-07-18 05:07:52.580361
35501089,https://us.shein.com/SHEIN-PETITE-Spring-White-Solid-Batwing-Sleeve-White-Shirt-p-35501089.html,2024-07-18 05:07:52.583695
29848654,https://us.shein.com/SHEIN-LUNE-Slogan-Hand-Gestures-Print-Short-Sleeve-T-Shirt-p-29848654.html,2024-07-18 05:07:52.587070
11284339,https://us.shein.com/SHEIN-EZwear-Slogan-Butterfly-Print-Drop-Shoulder-Tee-p-11284339.html,2024-07-18 05:07:52.590949
32559073,https://us.shein.com/SHEIN-Priv-Short-Eyelash-Lace-Perspective-Top-With-Defined-Positioning-p-32559073.html,2024-07-18 05:07:52.594323
33785517,https://us.shein.com/SHEIN-Frenchy-Women-Summer-Plain-Splice-Lace-V-Neck-Short-Sleeve-Elegant-T-Shirt-p-33785517.html,2024-07-18 05:07:52.597675
31251436,https://us.shein.com/SHEIN-MOD-Floral-Printed-Tie-Back-Cami-Top-p-31251436.html,2024-07-18 05:07:52.600976
31245708,https://us.shein.com/EMERY-ROSE-Solid-Color-V-Neck-Drop-Shoulder-Raglan-Sleeve-T-Shirt-p-31245708.html,2024-07-18 05:07:52.604444
37095678,https://us.shein.com/SHEIN-LUNE-Solid-Notched-V-Neck-Sleeveless-Button-Back-Shirt-p-37095678.html,2024-07-18 05:07:52.608156
