Item ID,Link,Timestamp
3169799,https://us.shein.com/EMERY-ROSE-Women-s-Vintage-Floral-Print-Crew-Neck-Long-Sleeve-Casual-T-Shirt-Fall-Shirts-p-3169799.html,2024-09-06 17:07:09.223181
13246315,https://us.shein.com/SHEIN-LUNE-Solid-Pleated-Lantern-Sleeve-Blouse-p-13246315.html,2024-09-06 17:07:09.226876
19347952,https://us.shein.com/SHEIN-LUNE-Solid-Flounce-Sleeve-Tee-p-19347952.html,2024-09-06 17:07:09.230798
34434793,https://us.shein.com/SHEIN-Clasi-Floral-Single-Button-Casual-Daily-Mid-Sleeve-Shirt-p-34434793.html,2024-09-06 17:07:09.234578
10894839,https://us.shein.com/SHEIN-Clasi-Solid-Ruched-Overlap-Collar-Sleeveless-Satin-Blouse-p-10894839.html,2024-09-06 17:07:09.238142
39976866,https://us.shein.com/SHEIN-Priv-Fold-Pleated-Lantern-Sleeve-Work-Shirts-White-Blouse-p-39976866.html,2024-09-06 17:07:09.241550
31253722,https://us.shein.com/SHEIN-Clasi-Swiss-Dot-Patchwork-Lantern-Sleeve-V-Neck-Shirt-p-31253722.html,2024-09-06 17:07:09.245563
34719404,https://us.shein.com/SHEIN-LUNE-Summer-Women-s-Solid-Color-Round-Neck-Batwing-Short-Sleeve-Casual-T-Shirt-p-34719404.html,2024-09-06 17:07:09.249063
32561980,https://us.shein.com/SHEIN-Frenchy-Elegant-Lace-Splice-Slim-Fit-Short-Sleeve-T-Shirt-p-32561980.html,2024-09-06 17:07:09.252412
40793811,https://us.shein.com/SHEIN-LUNE-Women-s-Casual-T-Shirt-With-Poker-Card-Queen-Pattern-Spring-Summer-p-40793811.html,2024-09-06 17:07:09.255928
37665296,https://us.shein.com/SHEIN-Frenchy-Women-Earthy-Clothes-Holiday-Solid-Color-Notched-Neck-Ruffle-Sleeve-Top-100-Cotton-p-37665296.html,2024-09-06 17:07:09.259467
38083343,https://us.shein.com/EMERY-ROSE-Letter-Printed-Round-Neck-Casual-Daily-Wear-Summer-T-Shirt-p-38083343.html,2024-09-06 17:07:09.263440
28131653,https://us.shein.com/SHEIN-Clasi-Solid-Color-Pleated-Shirt-p-28131653.html,2024-09-06 17:07:09.266890
