Item ID,Link,Timestamp
30752372,https://us.shein.com/SHEIN-Frenchy-Women-s-Floral-Print-Pleated-Off-The-Shoulder-Collar-Shirt-p-30752372.html,2024-04-08 05:07:15.658923
16289158,https://us.shein.com/SHEIN-LUNE-Floral-Cow-Print-Tee-p-16289158.html,2024-04-08 05:07:15.662346
12215528,https://us.shein.com/SHEIN-ICON-Solid-Backless-Crop-Halter-Y2k-Top-p-12215528.html,2024-04-08 05:07:15.666018
10484638,https://us.shein.com/SHEIN-VCAY-Floral-Print-Shirred-Ruffle-Trim-Top-p-10484638.html,2024-04-08 05:07:15.669382
18072060,https://us.shein.com/SHEIN-LUNE-Summer-Easter-White-Sleeveless-Lace-Trim-Women-s-Blouse-p-18072060.html,2024-04-08 05:07:15.672742
14984846,https://us.shein.com/DAZY-Half-Button-Crop-Cami-Top-p-14984846.html,2024-04-08 05:07:15.676043
28148354,https://us.shein.com/SHEIN-Clasi-Women-S-Round-Neck-Shirred-Sleeve-Hem-Shirt-Spring-Outfits-p-28148354.html,2024-04-08 05:07:15.679332
30561026,https://us.shein.com/SHEIN-EZwear-Women-s-Slogan-Print-Round-Neck-Sleeveless-Top-p-30561026.html,2024-04-08 05:07:15.682923
11511378,https://us.shein.com/SHEIN-EZwear-Batwing-Sleeve-Textured-Tee-p-11511378.html,2024-04-08 05:07:15.686377
30641256,https://us.shein.com/SHEIN-LUNE-Women-s-Notched-V-Neck-Ruffle-Short-Sleeve-Blouse-p-30641256.html,2024-04-08 05:07:15.689694
30604689,https://us.shein.com/SHEIN-LUNE-Contrast-Color-Coconut-Tree-Letter-Printed-T-Shirt-p-30604689.html,2024-04-08 05:07:15.692944
16068863,https://us.shein.com/SHEIN-Clasi-Solid-Keyhole-Back-Halter-Neck-Pleated-Detail-Blouse-p-16068863.html,2024-04-08 05:07:15.696444
13740620,https://us.shein.com/SHEIN-Clasi-Solid-Mock-Neck-Tee-p-13740620.html,2024-04-08 05:07:15.699935
31036056,https://us.shein.com/SHEIN-Clasi-Women-s-Solid-Color-High-Collar-Pleated-Slim-Fit-Vest-p-31036056.html,2024-04-08 05:07:15.703328
8120412,https://us.shein.com/SHEIN-SXY-Marble-Print-Tie-Backless-Hanky-Hem-Halter-Top-p-8120412.html,2024-04-08 05:07:15.706587
29707635,https://us.shein.com/SHEIN-EZwear-4pcs-Solid-Color-Tube-Top-p-29707635.html,2024-04-08 05:07:15.709792
31091018,https://us.shein.com/SHEIN-LUNE-Turtle-Printed-Short-Sleeve-Round-Neck-T-Shirt-p-31091018.html,2024-04-08 05:07:15.713183
23428242,https://us.shein.com/SHEIN-LUNE-Solid-Mock-Neck-Cap-Sleeve-Tee-p-23428242.html,2024-04-08 05:07:15.716502
9708482,https://us.shein.com/SHEIN-LUNE-Batwing-Sleeve-Solid-Tee-p-9708482.html,2024-04-08 05:07:15.719914
30684636,https://us.shein.com/SHEIN-Frenchy-Floral-Print-Square-Neckline-Blouse-With-Ruffled-Hem-p-30684636.html,2024-04-08 05:07:15.723228
30985855,https://us.shein.com/SHEIN-Priv-Women-s-Off-Shoulder-V-Neckline-Waisted-Blouse-p-30985855.html,2024-04-08 05:07:15.726439
19348047,https://us.shein.com/SHEIN-LUNE-Off-Shoulder-Frill-Trim-Blouse-p-19348047.html,2024-04-08 05:07:15.729776
15572855,https://us.shein.com/SHEIN-WYWH-Ditsy-Floral-Tie-Backless-Butterfly-Sleeve-Peplum-Blouse-p-15572855.html,2024-04-08 05:07:15.733175
29544232,https://us.shein.com/SHEIN-LUNE-Women-s-V-Neck-Batwing-Short-Sleeve-Blouse-With-Bow-Knot-Hem-p-29544232.html,2024-04-08 05:07:15.736579
29707851,https://us.shein.com/Color-Block-Camisole-Top-p-29707851.html,2024-04-08 05:07:15.739909
21639319,https://us.shein.com/SHEIN-Clasi-Floral-Print-Contrast-Guipure-Lace-Keyhole-Neck-Blouse-Lace-Shirt-p-21639319.html,2024-04-08 05:07:15.743206
10384295,https://us.shein.com/SHEIN-LUNE-Knot-Detail-Textured-Blouse-p-10384295.html,2024-04-08 05:07:15.746663
13128843,https://us.shein.com/SHEIN-LUNE-Letter-Graphic-Tee-p-13128843.html,2024-04-08 05:07:15.750071
29234578,https://us.shein.com/SHEIN-LUNE-Ladies-Solid-Color-Keyhole-Detail-Vest-p-29234578.html,2024-04-08 05:07:15.753291
23234609,https://us.shein.com/SHEIN-LUNE-Eyelet-Embroidery-Flare-Sleeve-Blouse-p-23234609.html,2024-04-08 05:07:15.756704
24621370,https://us.shein.com/Short-Sleeve-T-shirt-Women-s-Plus-Casual-Tee-Cute-p-24621370.html,2024-04-08 05:07:15.760050
29200603,https://us.shein.com/EMERY-ROSE-Women-s-Geometric-Print-Short-Sleeve-Blouse-p-29200603.html,2024-04-08 05:07:15.763310
14729831,https://us.shein.com/SHEIN-Essnce-Solid-Rib-Knit-One-Shoulder-Crop-Top-p-14729831.html,2024-04-08 05:07:15.766860
11223379,https://us.shein.com/SHEIN-Essnce-Solid-Asymmetrical-Neck-Dolman-Sleeve-Tee-p-11223379.html,2024-04-08 05:07:15.770210
13967979,https://us.shein.com/SHEIN-MOD-Pink-Summer-Racerback-Vest-Rib-Knit-Crop-Tank-Top-p-13967979.html,2024-04-08 05:07:15.773465
28597583,https://us.shein.com/Ladies-Solid-Color-Zipper-Hooded-T-Shirt-p-28597583.html,2024-04-08 05:07:15.776693
31275512,https://us.shein.com/Women-s-Short-Cropped-Tee-Printed-With-Stars-And-Letters-p-31275512.html,2024-04-08 05:07:15.780020
12454796,https://us.shein.com/SHEIN-LUNE-Eyelet-Embroidery-Butterfly-Sleeve-Tee-p-12454796.html,2024-04-08 05:07:15.783471
27836252,https://us.shein.com/SHEIN-LUNE-Milad-Dual-Lines-Plaid-Print-Lapel-Regular-Fit-Women-s-Basic-Shirt-p-27836252.html,2024-04-08 05:07:15.786907
14114564,https://us.shein.com/SHEIN-Clasi-Scallop-Trim-Petal-Sleeve-Blouse-p-14114564.html,2024-04-08 05:07:15.790236
16181495,https://us.shein.com/SHEIN-Clasi-Scallop-Trim-Petal-Sleeve-Blouse-p-16181495.html,2024-04-08 05:07:15.793631
22089445,https://us.shein.com/SHEIN-Clasi-Swiss-Dot-Guipure-Lace-Panel-Blouse-p-22089445.html,2024-04-08 05:07:15.796982
28571029,https://us.shein.com/Women-S-Solid-Color-Side-Split-Curved-Hem-Casual-Shirt-p-28571029.html,2024-04-08 05:07:15.800430
20753073,https://us.shein.com/SHEIN-Clasi-Swiss-Dot-Guipure-Lace-Trim-Blouse-p-20753073.html,2024-04-08 05:07:15.803853
26637528,https://us.shein.com/SHEIN-LUNE-Women-s-Puff-Sleeve-Striped-Design-Casual-T-Shirt-p-26637528.html,2024-04-08 05:07:15.807136
29809928,https://us.shein.com/SHEIN-LUNE-Women-s-Front-Extended-Pleated-Short-Sleeve-T-Shirt-p-29809928.html,2024-04-08 05:07:15.810429
23197668,https://us.shein.com/SHEIN-Clasi-Swiss-Dot-Guipure-Lace-Panel-Blouse-p-23197668.html,2024-04-08 05:07:15.813954
30360389,https://us.shein.com/SHEIN-LUNE-Heart-Print-V-Neck-Ruffle-Sleeve-Blouse-p-30360389.html,2024-04-08 05:07:15.817137
30356044,https://us.shein.com/SHEIN-Clasi-Women-s-Lace-Patchwork-Ruffle-Short-Sleeve-Blouse-p-30356044.html,2024-04-08 05:07:15.820432
14853761,https://us.shein.com/SHEIN-Clasi-Allover-Print-Notched-Neck-Batwing-Sleeve-Blouse-p-14853761.html,2024-04-08 05:07:15.823662
31263626,https://us.shein.com/Ladies-Contrast-Color-Cut-Out-Cold-Shoulder-T-Shirt-p-31263626.html,2024-04-08 05:07:15.827022
2169344,https://us.shein.com/EMERY-ROSE-Rolled-Cuff-Allover-Print-Top-p-2169344.html,2024-04-08 05:07:15.830434
30669217,https://us.shein.com/SHEIN-LUNE-Women-s-Casual-Round-Neck-3-4-Sleeve-Shirt-p-30669217.html,2024-04-08 05:07:15.833854
27976534,https://us.shein.com/SHEIN-Clasi-Swiss-Polka-Dots-Spliced-Wrap-Hem-Shirt-With-Bell-Sleeve-p-27976534.html,2024-04-08 05:07:15.837153
21874533,https://us.shein.com/SHEIN-Clasi-Solid-Criss-Cross-Front-Blouse-p-21874533.html,2024-04-08 05:07:15.840459
30718169,https://us.shein.com/SHEIN-Priv-Spliced-Water-Soluble-Lace-Notched-Collar-Casual-Shirt-p-30718169.html,2024-04-08 05:07:15.843864
32037933,https://us.shein.com/SHEIN-LUNE-Striped-Button-Detail-Batwing-Sleeve-T-Shirt-Suitable-For-Summer-Casual-Wear-p-32037933.html,2024-04-08 05:07:15.847341
30555240,https://us.shein.com/SHEIN-Clasi-Solid-Color-Lace-Spliced-Casual-Vest-p-30555240.html,2024-04-08 05:07:15.850803
30354845,https://us.shein.com/SHEIN-LUNE-Women-Summer-Solid-Color-Lace-Patchwork-Short-Sleeve-Blouse-p-30354845.html,2024-04-08 05:07:15.854068
30107269,https://us.shein.com/SHEIN-LUNE-Loose-Fit-V-Neck-Shirt-With-Printed-Pattern-p-30107269.html,2024-04-08 05:07:15.857256
22819798,https://us.shein.com/EMERY-ROSE-Solid-Roll-Tab-Sleeve-Blouse-p-22819798.html,2024-04-08 05:07:15.860588
31271089,https://us.shein.com/Color-Blocking-Cold-Shoulder-T-Shirt-p-31271089.html,2024-04-08 05:07:15.863973
21499999,https://us.shein.com/SHEIN-LUNE-Solid-Button-Front-Shirt-p-21499999.html,2024-04-08 05:07:15.867313
27423479,https://us.shein.com/SHEIN-LUNE-Women-s-Batwing-Sleeve-Ribbed-T-Shirt-p-27423479.html,2024-04-08 05:07:15.870621
