Title,Composition,Price,Image,Timestamp,SKU,Link,Type
DAZY Color-Block Raglan Sleeve Patchwork Detail T-Shirt,"95% Cotton, 5% Elastane",8.19,https://img.ltwebstatic.com/images3_pi/2023/12/06/3e/170182626615a1eef680265492bd34cff72a35bc5c_thumbnail_220x293.jpg,2024-01-27 05:54:03.008699,sz2311076163661183,https://us.shein.com/DAZY-Color-Block-Raglan-Sleeve-Patchwork-Detail-T-Shirt-p-27261812.html,1738
