Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN SXY Ruched Button Front Metallic Shirt,"90% Polyester, 10% Elastane",11.49,https://img.ltwebstatic.com/images3_pi/2023/10/31/ee/16987236568aa7f4ad00bd5ada716b635efab4b7ed_thumbnail_220x293.jpg,2023-11-30 01:35:46.442673,sw2210197197761815,https://us.shein.com/SHEIN-SXY-Ruched-Button-Front-Metallic-Shirt-p-25637236-cat-1733.html
