Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN LUNE Solid Color Pleated Detail Sleeveless Top,100% Polyester,4.69,https://img.ltwebstatic.com/images3_pi/2023/12/08/3d/1702025555098627014127ab9077b803082df13532_thumbnail_220x293.jpg,2024-03-30 05:13:10.430338,sz2310252363455745,https://us.shein.com/SHEIN-LUNE-Solid-Color-Pleated-Detail-Sleeveless-Top-p-27379181.html,1779
