Title,Composition,Price,Image,Timestamp,SKU,Link
CARDCAPTOR SAKURA | SHEIN Women's Short-sleeved T-shirt With Card Print,100% Cotton,8.39,https://img.ltwebstatic.com/images3_pi/2023/11/27/c6/1701057904a2934f0dc6142e26d487cd306f598e0a_thumbnail_220x293.jpg,2023-12-26 01:02:49.505142,sz2308105536505894,https://us.shein.com/CARDCAPTOR-SAKURA-SHEIN-Women-s-Short-sleeved-T-shirt-With-Card-Print-p-26867139-cat-1738.html
