Title,Composition,Price,Image,Timestamp,SKU,Link,Type
Women'S Solid Color Fleece-Lined T-Shirt,"95% Polyester, 5% Elastane",9.0,https://img.ltwebstatic.com/images3_pi/2023/12/13/18/17024332426a09b2b0d398c4e27dc1ba985c0316af_thumbnail_220x293.jpg,2024-01-13 03:40:41.166028,sz2311281189314944,https://us.shein.com/Women-S-Solid-Color-Fleece-Lined-T-Shirt-p-27572468.html,1738
