Title,Composition,Price,Image,Timestamp,SKU,Link,Type
Asymmetrical Neck Lantern Sleeve Chain Detail Blouse,100% Polyester,8.66,https://img.ltwebstatic.com/images3_pi/2023/07/29/1690603216579062e911fe7855c6f706ec0ef17004_thumbnail_220x293.jpg,2024-04-01 05:14:02.060269,sz2306144143034445,https://us.shein.com/Asymmetrical-Neck-Lantern-Sleeve-Chain-Detail-Blouse-p-19490136.html,1733
