Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Print Contrast Stitch Tank Top,"62% Polyester, 32% Cotton, 6% Elastane",8.99,https://img.ltwebstatic.com/images3_pi/2023/11/07/54/1699349088fb85bf077575c0403332acf93b5d2de4_thumbnail_220x293.jpg,2023-12-15 00:17:03.457991,rz2308253356063333,https://us.shein.com/Harry-Potter-ROMWE-Print-Contrast-Stitch-Tank-Top-p-26318612-cat-1779.html
