Title,Composition,Price,Image,Timestamp,SKU,Link
DAZY Women's Button-Half Solid Color Slim Fit T-shirt,"95% Polyester, 5% Elastane",7.49,https://img.ltwebstatic.com/images3_pi/2023/11/04/32/169909094571406b14c58a4b0782fc8bab415fd6aa_thumbnail_220x293.jpg,2023-11-21 00:35:01.619287,sz2310202591220203,https://us.shein.com/DAZY-Women-s-Button-Half-Solid-Color-Slim-Fit-T-shirt-p-25945622-cat-1738.html
