Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN VCAY Women's Random Printed Round Neck Blouse,"95% Polyester, 5% Elastane",7.29,https://img.ltwebstatic.com/images3_pi/2024/01/16/57/17053722421616abfd2d1643d4733659c9802509c5_thumbnail_220x293.jpg,2024-02-26 05:13:18.431410,sz2312028255956870,https://us.shein.com/SHEIN-VCAY-Women-s-Random-Printed-Round-Neck-Blouse-p-29188265.html,1733
