Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN VCAY Solid Eyelet Embroidery Halter Top,"95% Viscose, 5% Elastane",6.99,https://img.ltwebstatic.com/images3_pi/2023/03/26/16798152601e04bcb2c8de246aa00f906bdf8a8362_thumbnail_220x293.jpg,2024-03-28 17:12:30.961230,sz2303138135932382,https://us.shein.com/SHEIN-VCAY-Solid-Eyelet-Embroidery-Halter-Top-p-13838963.html,1779
