Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN Frenchy Striped Print Ruffle Trim Flounce Sleeve Blouse,100% Polyester,,https://img.ltwebstatic.com/images3_pi/2023/10/31/67/16987573002bfbcea97f1ad44b4cf2ebd1f701a251_thumbnail_220x293.jpg,2023-11-14 01:51:14.193819,sz2309208742713183,https://us.shein.com/SHEIN-Frenchy-Striped-Print-Ruffle-Trim-Flounce-Sleeve-Blouse-p-24024259-cat-1733.html
