Title,Composition,Price,Image,Timestamp,SKU,Link
DAZY Solid Round Neck Thermal Tee,"92% Polyester, 8% Elastane",7.99,https://img.ltwebstatic.com/images3_pi/2023/10/21/8d/169786980758f9ec04327bc0c95c01a6989be3a25f_thumbnail_220x293.jpg,2023-11-18 01:41:01.937837,sz2310095836653183,https://us.shein.com/DAZY-Solid-Round-Neck-Thermal-Tee-p-25049878-cat-1738.html
