Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN VCAY Solid Ruffle Trim V Neck Blouse,100% Polyester,7.99,https://img.ltwebstatic.com/images3_pi/2023/03/26/167980257057e576779396b36fadd3e5a7dead6dab_thumbnail_220x293.jpg,2024-03-29 17:10:32.868041,sz2303178328840003,https://us.shein.com/SHEIN-VCAY-Solid-Ruffle-Trim-V-Neck-Blouse-p-14164978.html,1733
