Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN Slayr Ombre Sheer Mesh Crop Top Without Bra,"94% Polyester, 6% Elastane",4.49,https://img.ltwebstatic.com/images3_pi/2023/10/24/98/1698110895d1e024bcb9a783444bb876aff1cecbb9_thumbnail_220x293.jpg,2023-11-19 17:32:54.037399,sz2305155425696996,https://us.shein.com/SHEIN-Slayr-Ombre-Sheer-Mesh-Crop-Top-Without-Bra-p-25204302-cat-2223.html
