Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN EZwear Christmas Print Drop Shoulder Tee,"95% Polyester, 5% Elastane",4.41,https://img.ltwebstatic.com/images3_pi/2023/10/30/61/1698631831f9b65a701993cc482e54e10d3465804f_thumbnail_220x293.jpg,2023-11-28 01:30:20.809404,sz2310250548573724,https://us.shein.com/SHEIN-EZwear-Christmas-Print-Drop-Shoulder-Tee-p-25447412-cat-1738.html
