Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN Essnce Women's Solid Slim Fit Long Sleeve T-Shirt,"68% Polyester, 29% Viscose, 3% Elastane",7.19,https://img.ltwebstatic.com/images3_pi/2024/01/23/2c/1706001997c64015fe21a48c765ec9be4930c33770_thumbnail_220x293.jpg,2024-02-27 05:26:51.056782,sS2009090071986626,https://us.shein.com/SHEIN-Essnce-Women-s-Solid-Slim-Fit-Long-Sleeve-T-Shirt-p-29494481.html,1738
