Title,Composition,Price,Image,Timestamp,SKU,Link,Type
DAZY Women's V-Neck Button Up Half Placket T-Shirt,"91% Viscose, 9% Elastane",7.79,https://img.ltwebstatic.com/images3_pi/2023/12/27/b6/1703662257cbb32f07bf2f1996a8abdc13658b0d6c_thumbnail_220x293.jpg,2024-01-20 05:41:17.997005,sz2312083787555537,https://us.shein.com/DAZY-Women-s-V-Neck-Button-Up-Half-Placket-T-Shirt-p-28259882.html,1738
