Title,Composition,Price,Image,Timestamp,SKU,Link
DAZY Letter Patched Detail Raglan Sleeve Tee,"63% Polyester, 32% Cotton, 5% Elastane",11.49,https://img.ltwebstatic.com/images3_pi/2023/11/03/66/1698973880695c60d3fa90c111bbd76a094812b73d_thumbnail_220x293.jpg,2023-12-04 01:32:50.493443,sz2310077412129136,https://us.shein.com/DAZY-Letter-Patched-Detail-Raglan-Sleeve-Tee-p-25889037-cat-1738.html
