Title,Composition,Price,Image,Timestamp,SKU,Link
Dazy Star Slim Fit Thermal Fleece Long Sleeve T-shirt,"92% Polyester, 8% Elastane",8.39,https://img.ltwebstatic.com/images3_pi/2023/11/16/36/17001140644644ca05f87ee83cbca5f1f3a9f02495_thumbnail_220x293.jpg,2023-12-16 01:36:42.329086,sz2311081240641102,https://us.shein.com/Dazy-Star-Slim-Fit-Thermal-Fleece-Long-Sleeve-T-shirt-p-26697351-cat-1738.html
