Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Women Print Tee,"62% Polyester, 34% Cotton, 4% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/07/13/1699335606c6263d450dfe81edd808643d805c19cd_thumbnail_220x293.jpg,2023-12-18 01:43:37.542120,rz2310082131692396,https://us.shein.com/Harry-Potter-ROMWE-Women-Print-Tee-p-26318781-cat-1738.html
