Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN LUNE Solid Form Fitted Tank Top,"95% Cotton, 5% Elastane",6.49,https://img.ltwebstatic.com/images3_pi/2021/05/24/1621823583f526cf8b88e514aa2fb54d752100d812_thumbnail_220x293.jpg,2024-03-23 19:40:54.365968,swvest07210513714,https://us.shein.com/SHEIN-LUNE-Solid-Form-Fitted-Tank-Top-p-2686842.html,1779
