Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Women's T-shirt With Letter Print And Color Block Raglan Sleeve Design,"95% Cotton, 5% Elastane",9.99,https://img.ltwebstatic.com/images3_pi/2023/11/09/3d/1699513276e0191e27e01fb1d413df4dd3319bfa82_thumbnail_220x293.jpg,2023-12-11 00:12:45.630938,rz2309110343080043,https://us.shein.com/Harry-Potter-ROMWE-Women-s-T-shirt-With-Letter-Print-And-Color-Block-Raglan-Sleeve-Design-p-26318543-cat-1738.html
