Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Text Pattern Raglan Sleeve T-shirt,"95% Cotton, 5% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/07/c4/16993407150aa4ecf489c25ad9ec2fe73aa1606d3f_thumbnail_220x293.jpg,2024-01-12 00:13:41.018061,rz2310197835813831,https://us.shein.com/Harry-Potter-ROMWE-Text-Pattern-Raglan-Sleeve-T-shirt-p-27577278-cat-1738.html
