Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Letter Print Contrast Bound Camisole Top,"62% Polyester, 34% Cotton, 4% Elastane",6.99,https://img.ltwebstatic.com/images3_pi/2023/10/07/73/1696644748d492c9ab84d51041c0d1e45b208affbe_thumbnail_220x293.jpg,2023-12-10 00:45:51.452382,rz2308255646260049,https://us.shein.com/Harry-Potter-ROMWE-Letter-Print-Contrast-Bound-Camisole-Top-p-26318725-cat-1779.html
