Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN Slayr Womens' Wave Print Cold-Shoulder Blouse,100% Polyester,5.25,https://img.ltwebstatic.com/images3_pi/2024/01/17/e2/1705467996cb0fc6d9b6749abfa89359a30571e169_thumbnail_220x293.jpg,2024-02-16 05:10:30.798543,sz2312225756527874,https://us.shein.com/SHEIN-Slayr-Womens-Wave-Print-Cold-Shoulder-Blouse-p-29245568.html,1733
