Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Letter Printed Camisole Top,"95% Cotton, 5% Elastane",7.19,https://img.ltwebstatic.com/images3_pi/2023/11/30/36/17013234257453c272a77e64067bffb91d8e26edb1_thumbnail_220x293.jpg,2023-12-25 18:27:38.062683,rz2310197511523143,https://us.shein.com/Harry-Potter-ROMWE-Letter-Printed-Camisole-Top-p-27028461-cat-1779.html
