Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Women's Drop Shoulder T-shirt With Character Letter Print,"62% Polyester, 34% Cotton, 4% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/03/99/1698975570550364dd32c31a7cc2521f834d48e46f_thumbnail_220x293.jpg,2023-12-15 00:32:49.488887,rz2308221822594541,https://us.shein.com/Harry-Potter-ROMWE-Women-s-Drop-Shoulder-T-shirt-With-Character-Letter-Print-p-26318596-cat-1738.html
