Title,Composition,Price,Image,Timestamp,SKU,Link
The Powerpuff Girls | ROMWE Loose Fit Cartoon Print Oversized Short Sleeved T-shirt,100% Polyester,9.49,https://img.ltwebstatic.com/images3_pi/2023/11/08/1b/1699432362a0b56c55a036ed44b1b3032aaed00b28_thumbnail_220x293.jpg,2023-11-27 01:21:23.372416,rz2305129692915069,https://us.shein.com/The-Powerpuff-Girls-ROMWE-Loose-Fit-Cartoon-Print-Oversized-Short-Sleeved-T-shirt-p-25846139-cat-1738.html
