Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Women's Contrast Collar Letter Print T-shirt,"62% Polyester, 34% Cotton, 4% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/04/1d/1699069542c29794180027330bd6f1d72c09f0cae5_thumbnail_220x293.jpg,2023-12-14 01:11:14.584359,rz2308089421105611,https://us.shein.com/Harry-Potter-ROMWE-Women-s-Contrast-Collar-Letter-Print-T-shirt-p-26318707-cat-1738.html
