Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN LUNE Loose Fit Casual Shirt With All-Over Print And Round Collar,100% Polyester,5.09,https://img.ltwebstatic.com/images3_pi/2024/01/03/95/1704269792231185f3268c667c3498a53bb50c18e6_thumbnail_220x293.jpg,2024-02-26 05:12:46.575488,sz2312044524586843,https://us.shein.com/SHEIN-LUNE-Loose-Fit-Casual-Shirt-With-All-Over-Print-And-Round-Collar-p-28555524.html,1733
