Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN Privé Women's Square Neck Ruffle Short Sleeve T-Shirt Pink Shirt,"95% Polyester, 5% Elastane",5.09,https://img.ltwebstatic.com/images3_pi/2023/03/14/16787992253c2e6a901f0cf6029f5b913830f7bde9_thumbnail_220x293.jpg,2024-03-29 17:11:25.294399,sw2212141628623687,https://us.shein.com/SHEIN-Priv-Women-s-Square-Neck-Ruffle-Short-Sleeve-T-Shirt-Pink-Shirt-p-13834391.html,1738
