Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Slogan Figure Graphic Tee,"60% Cotton, 40% Polyester",,https://img.ltwebstatic.com/images3_pi/2023/11/09/3d/169951327675911e31bc2c0eb680e49de86c4bb178_thumbnail_220x293.jpg,2023-12-18 00:35:06.792724,rz2309057468222606,https://us.shein.com/Harry-Potter-ROMWE-Slogan-Figure-Graphic-Tee-p-26318831-cat-1738.html
