Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Women's Raglan Sleeve T-shirt With Letter Print,"95% Cotton, 5% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/14/d8/16999441639adad7c6eccdfe181090783272af8151_thumbnail_220x293.jpg,2023-12-13 01:35:31.431282,rz2309120879109185,https://us.shein.com/Harry-Potter-ROMWE-Women-s-Raglan-Sleeve-T-shirt-With-Letter-Print-p-26318696-cat-1738.html
