Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN ICON Asymmetric Hem Cross Halter Neckline Twisted Detail Top,"94% Polyamide, 6% Elastane",4.0,https://img.ltwebstatic.com/images3_pi/2023/11/29/d6/1701244587fe35d066db054303a2daf7d7edb7fd70_thumbnail_220x293.jpg,2024-03-15 05:12:40.668417,sz2303234959788234,https://us.shein.com/SHEIN-ICON-Asymmetric-Hem-Cross-Halter-Neckline-Twisted-Detail-Top-p-26952894.html,1779
