Title,Composition,Price,Image,Timestamp,SKU,Link
DAZY Women's Round Neck Long Sleeve T-shirt,"96% Polyester, 4% Elastane",7.99,https://img.ltwebstatic.com/images3_pi/2023/11/15/78/1700016673e2be6e3e93a888cda2f9d8166b80449c_thumbnail_220x293.jpg,2023-12-17 01:09:12.687040,sz2311039176040434,https://us.shein.com/DAZY-Women-s-Round-Neck-Long-Sleeve-T-shirt-p-26508674-cat-1738.html
