Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN Qutie Short Cropped Woven Shirt In Solid Color For Women,100% Cotton,10.59,https://img.ltwebstatic.com/images3_pi/2024/01/22/b4/17059038138ea6e3190930219c8b875d432a3d7f29_thumbnail_220x293.jpg,2024-02-09 12:44:40.275172,sz2303315957861566,https://us.shein.com/SHEIN-Qutie-Short-Cropped-Woven-Shirt-In-Solid-Color-For-Women-p-29429321.html,1733
