Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN Frenchy Women's Keyhole Neckline & Ribbed T-shirt,"96% Polyester, 4% Elastane",6.49,https://img.ltwebstatic.com/images3_pi/2023/11/14/d4/1699947354229a0e18e6ae1a1bd0b07610ee326e72_thumbnail_220x293.jpg,2023-12-15 00:55:36.511299,sz2310243130373434,https://us.shein.com/SHEIN-Frenchy-Women-s-Keyhole-Neckline-Ribbed-T-shirt-p-26447433-cat-1738.html
