Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN LUNE Solid Bishop Sleeve Round Neck Tee,100% Polyester,7.99,https://img.ltwebstatic.com/images3_pi/2023/10/20/e5/16977960573f232c0b43653f23ed491f7beeb24eb7_thumbnail_220x293.jpg,2023-11-13 17:30:37.496044,sz2310130320328288,https://us.shein.com/SHEIN-LUNE-Solid-Bishop-Sleeve-Round-Neck-Tee-p-25039491-cat-1738.html
