Title,Composition,Price,Image,Timestamp,SKU,Link
The Powerpuff Girls | ROMWE Cartoon Graphic Boat Neck Flare Sleeve Tee,"62% Polyester, 34% Cotton, 4% Elastane",10.49,https://img.ltwebstatic.com/images3_pi/2023/10/07/0a/1696667239dbc68aae310dc504ae782f71c6c4e30c_thumbnail_220x293.jpg,2023-11-13 00:37:09.563180,rz2307205346111111,https://us.shein.com/The-Powerpuff-Girls-ROMWE-Cartoon-Graphic-Boat-Neck-Flare-Sleeve-Tee-p-24417812-cat-1738.html
