Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN ICON Cut Out Front Lace Top,"87% Polyamide, 13% Elastane",6.99,https://img.ltwebstatic.com/images3_pi/2023/10/18/60/1697609679a27efb203634d078cd2471686a52d244_thumbnail_220x293.jpg,2023-11-14 14:13:55.698520,sz2307278114997902,https://us.shein.com/SHEIN-ICON-Cut-Out-Front-Lace-Top-p-24840420-cat-2223.html
