Title,Composition,Price,Image,Timestamp,SKU,Link
The Powerpuff Girls | ROMWE Cartoon Graphic Lace Trim Tank Top,"65% Cotton, 35% Polyester",7.49,https://img.ltwebstatic.com/images3_pi/2023/10/19/90/169771624792209a0a5a823f9f17a26aefe50af974_thumbnail_220x293.jpg,2023-11-18 01:28:04.954836,rz2307203661661467,https://us.shein.com/The-Powerpuff-Girls-ROMWE-Cartoon-Graphic-Lace-Trim-Tank-Top-p-25088908-cat-1779.html
