Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN LUNE Ladies' Moon Printed T-Shirt Suitable For Summer,"96% Polyester, 4% Elastane",6.89,https://img.ltwebstatic.com/images3_pi/2024/01/27/90/1706321811d65ba00b4753e4bcafe321606c3409db_thumbnail_220x293.jpg,2024-02-09 13:45:48.543848,sz2401161798677461,https://us.shein.com/SHEIN-LUNE-Ladies-Moon-Printed-T-Shirt-Suitable-For-Summer-p-29292970.html,1738
