Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN Essnce Women's Short Cut T-Shirt With Letter Embroidery And Thumb Hole,"67% Polyester, 30% Viscose, 3% Elastane",10.36,https://img.ltwebstatic.com/images3_pi/2024/01/02/e0/1704165662a7c584f7759e72b6bcc06e40897d6826_thumbnail_220x293.jpg,2024-02-09 12:18:38.127339,sS2008130077516685,https://us.shein.com/SHEIN-Essnce-Women-s-Short-Cut-T-Shirt-With-Letter-Embroidery-And-Thumb-Hole-p-28427902.html,1738
