Title,Composition,Price,Image,Timestamp,SKU,Link
Women's Letter And Number Print T-shirt,"95% Polyester, 5% Elastane",6.49,https://img.ltwebstatic.com/images3_pi/2023/11/03/95/1698989085ed2e502aea3f7f312741d611875e3d4d_thumbnail_220x293.jpg,2023-11-28 00:52:13.171943,sz2309168219253484,https://us.shein.com/Women-s-Letter-And-Number-Print-T-shirt-p-25861498-cat-1738.html
