Title,Composition,Price,Image,Timestamp,SKU,Link
Harry Potter | ROMWE Badge Patched Detail 2 In 1 Tee With Tie,100% Polyester,15.99,https://img.ltwebstatic.com/images3_pi/2023/11/14/6d/16999440036cf38fb60b7a95089ccaf06d38a9721e_thumbnail_220x293.jpg,2023-12-16 01:23:34.052915,rz2305226222119361,https://us.shein.com/Harry-Potter-ROMWE-Badge-Patched-Detail-2-In-1-Tee-With-Tie-p-26318859-cat-1738.html
