Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN Essnce Solid Mock Neck Tee,100% Polyester,9.49,https://img.ltwebstatic.com/images3_pi/2023/10/30/dc/1698647143055e672992a713882d394e7445d8a472_thumbnail_220x293.jpg,2023-12-09 00:30:53.097120,sz2310059268840134,https://us.shein.com/SHEIN-Essnce-Solid-Mock-Neck-Tee-p-25556995-cat-1738.html
