Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN Qutie 2pcs Solid Color Pleated Halter Tops,"95% Cotton, 5% Elastane, 95% Cotton, 5% Elastane",9.71,https://img.ltwebstatic.com/images3_pi/2023/12/19/da/17029572661380b0acf75b83eeeec350badd3ada7d_thumbnail_220x293.jpg,2024-01-15 05:42:28.473705,sz2307149241400902,https://us.shein.com/SHEIN-Qutie-2pcs-Solid-Color-Pleated-Halter-Tops-p-27856804.html,1779
