Title,Composition,Price,Image,Timestamp,SKU,Link,Type
The Powerpuff Girls | ROMWE Cartoon Graphic Tee,"95% Polyester, 5% Elastane",7.19,https://img.ltwebstatic.com/images3_pi/2023/04/26/1682505328a012f8bd9e99a75b592b3a0dd4274ed7_thumbnail_220x293.jpg,2024-03-25 17:14:30.210681,rw2302154191411117,https://us.shein.com/The-Powerpuff-Girls-ROMWE-Cartoon-Graphic-Tee-p-15938228.html,1738
