Title,Composition,Price,Image,Timestamp,SKU,Link
Women's Stand Collar Black & White Irregular Long Sleeve Shirt,100% Polyester,9.89,https://img.ltwebstatic.com/images3_pi/2023/12/12/a5/1702353826b507e35b2a0a86610a61ccf2a79f9aef_thumbnail_220x293.jpg,2024-01-03 00:49:11.422587,sz2310143444438448,https://us.shein.com/Women-s-Stand-Collar-Black-White-Irregular-Long-Sleeve-Shirt-p-26456910-cat-1733.html
