Title,Composition,Price,Image,Timestamp,SKU,Link
SHEIN Unity Plaid Print 2 In 1 Tee,"95% Polyester, 5% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/10/20/8e/1697732016a419dc20688a2330ec6596c235902329_thumbnail_220x293.jpg,2023-11-20 18:37:53.416914,sz2309264868799289,https://us.shein.com/SHEIN-Unity-Plaid-Print-2-In-1-Tee-p-24961606-cat-1738.html
