Title,Composition,Price,Image,Timestamp,SKU,Link
DAZY Colorblock Frill Trim Women's T-shirt,"74% Polyester, 22% Viscose, 4% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/21/a8/17005326074698f1280f330da4498285aa1416a7f8_thumbnail_220x293.jpg,2023-12-06 00:13:35.501361,sz2310251956726544,https://us.shein.com/DAZY-Colorblock-Frill-Trim-Women-s-T-shirt-p-26727377-cat-1738.html
