Title,Composition,Price,Image,Timestamp,SKU,Link
4pcs Solid Round Neck Tee,"95% Polyester, 5% Elastane",,https://img.ltwebstatic.com/images3_pi/2023/11/03/bd/1699008250965f59faab6dc3af896cb9c5823870d3_thumbnail_220x293.jpg,2023-12-03 00:30:21.445370,sz2310173534485237,https://us.shein.com/4pcs-Solid-Round-Neck-Tee-p-25891185-cat-1738.html
