Title,Composition,Price,Image,Timestamp,SKU,Link,Type
SHEIN VCAY Flower Print V-neck Blouse,"95% Polyester, 5% Elastane",9.79,https://img.ltwebstatic.com/images3_pi/2023/10/24/36/16981139533690e7c3da2f43a9555b8351cbd5e860_thumbnail_220x293.jpg,2024-01-13 03:09:39.684488,sz2308316315127166,https://us.shein.com/SHEIN-VCAY-Flower-Print-V-neck-Blouse-p-25191728.html,1733
